,County,State,CENSUSTRACT,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,Food Desert Score,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,State/County FIPS Code,Alcohol Abuse,Alzheimer's Disease/Dementia,Arthritis ,Asthma,Atrial Fibrillation,Autism Spectrum Disorders,Cancer,Chronic Kidney Disease,COPD,Depression ,Diabetes,Drug Abuse/Substance Abuse,HIV/AIDS,Heart Failure,Hepatitis  (Chronic Viral B & C),Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke
886,Esmeralda,Nevada,32009950100,0,783,389,0,1,0.0012771,1,1,1,3,1,0,1,23.0,42045,1,1,1,0,0,1,1,1,760.9999994,760.9999994,760.9999994,403.9529668,403.9529668,403.9529668,783.0,1.0,417.04355319999996,0.532622673,131.9999997,0.168582375,201.9999994,0.257982119,660.9999997,0.844189016,0.0,0.0,3.0000000460000003,0.003831418,0.0,0.0,32.9999997,0.042145592999999995,85.99999978,0.10983397199999999,120.0,0.153256705,35.4574467,0.091150249,34.98501058,0.08993576,782.9997367999999,0.9999996640000001,417.0433966,0.532622473,131.9998252,0.16858215199999999,201.9999989,0.257982119,660.9999984,0.844189015,0.0,0.0,2.999999953,0.003831418,0.0,0.0,32.9999997,0.042145592999999995,85.99973784,0.109833637,119.9997382,0.153256371,35.45743987,0.091150231,34.98500266,0.089935739,760.9999994,0.9719029370000001,403.9529668,0.515904172,127.9999997,0.16347381800000002,196.9999993,0.251596423,647.9999995000001,0.827586206,0.0,0.0,2.00000003,0.0025542779999999997,0.0,0.0,32.9999997,0.042145592999999995,77.99999973,0.099616858,113.0,0.14431673,34.68158462,0.089155745,34.08565297,0.087623787,760.9999994,0.9719029370000001,403.9529668,0.515904172,127.9999997,0.16347381800000002,196.9999993,0.251596423,647.9999995000001,0.827586206,0.0,0.0,2.00000003,0.0025542779999999997,0.0,0.0,32.9999997,0.042145592999999995,77.99999973,0.099616858,113.0,0.14431673,34.68158462,0.089155745,34.08565297,0.087623787,561,132,202,661,0,3,0,33,86,120,42,42,32009,0,"29,982.70","8,451.60",0,0,0,"40,637.40","39,306.90","14,784.80","9,637.60","8,855.50",0,0,"42,209.50",0,"20,227.50","17,027.00","23,511.50","7,138.20",0,0
909,Faribault,Minnesota,162260762100,1,14553,6236,0,336,0.1272212,1,2,0,3,0,0,5,75.6,348667,1,2,0,1,0,1,0,0,2048.85952067,3533.11762337,272.9742623,804.220082202,1380.583981202,122.260023,11423.582671,4.874543448000001,3886.0637607999997,1.627359856,2430.2040916,1.0486298079999998,2594.3151303,1.079303283,11079.06928,4.729452203,43.126508768,0.019552805,30.644353612,0.012172141000000001,0.0,0.0,40.151054151,0.016498203000000003,230.59147126000002,0.09686809499999999,506.35365708,0.21223941200000002,211.12182715,0.178962199,424.10213523000004,0.41410432900000005,7779.8127487,3.5493439860000002,2532.0806029,1.137484052,1663.05693261,0.76732947,1658.35257716,0.740458771,7539.9781469,3.4409093299999998,36.227545537,0.016955594,13.956273064000001,0.005959577000000001,0.0,0.0,28.290383793,0.01274859,161.36040162999998,0.072770902,302.45985246600003,0.13908825100000002,86.047142058,0.082277191,280.62983791500005,0.292095257,1775.8852583700002,0.727874436,681.9600592019999,0.27866887300000004,345.611793654,0.14130141,418.390575034,0.172260075,1695.7947783700001,0.69531733,12.151260800000001,0.004939537,9.999999993,0.004065041,0.0,0.0,7.000000267999999,0.0028455290000000003,50.93922018,0.020707,83.46795877,0.033930267,23.647315403,0.021993205999999998,83.473301033,0.07781833899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893,3199,3179,14042,47,43,0,62,359,817,323,563,27043,"12,368.70","16,562.10","17,154.10","24,026.90","28,501.40",0,"20,034.20","26,909.70","28,347.90","16,507.60","15,811.30","15,153.70",0,"30,819.50",0,"17,387.20","16,483.10","20,312.20","26,769.50","14,558.10","24,969.30"
939,Floyd,Kentucky,210719205500,1,39451,16060,0,790,0.1943261,1,1,1,3,8,8,10,296.3,377024,1,1,1,1,1,0,0,8,2510.345782,3112.96412,2510.345782,1248.994094,1568.06338,1248.994094,37357.08018,9.535477285,19806.1965113,5.0744635769999995,8395.9365675,2.138337827,5033.6671201,1.307203869,36665.317025,9.376104839,290.522689174,0.064076112,73.94072824000001,0.016012774,0.0,0.0,36.210425861000004,0.00921985,291.08931453900004,0.070063712,206.028961949,0.049933334,1628.80443629,1.0532365179999998,4296.792226399999,2.6736794130000003,33445.403142,8.646093625999999,17923.2692403,4.639591394000001,7601.8135585,1.9602231319999999,4469.1430943000005,1.1746076360000002,32863.666348,8.513090423,253.27187477499996,0.05433088700000001,55.52306665,0.012025783000000002,0.0,0.0,34.354963983,0.008844865,238.58689266200005,0.05780167099999999,162.11586697,0.03939338,1418.16844158,0.944049374,3869.0907558999997,2.441362085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20442,8874,5351,38732,294,76,0,39,310,219,1691,4350,21071,"26,765.20","33,092.30","13,400.10","20,026.60","30,718.20","10,450.70","24,975.40","29,592.30","21,029.20","17,849.60","15,535.50","13,800.70",0,"30,499.10","20,905.90","13,486.40","13,135.60","19,170.80","20,302.50","41,186.80","33,304.10"
940,Floyd,Texas,96307901100,1,6446,2402,0,35,0.013348599999999999,1,1,1,3,0,0,2,45.0,103910,1,1,1,1,1,0,0,0,988.3614989,2355.6298576,813.02398623,295.67888838,1021.5175730799999,240.778688695,3549.292681,1.095524892,1468.7138966,0.44528599599999996,983.5573831,0.299981436,664.3632203,0.207576672,2727.42656,0.846362042,160.40394773,0.046175663000000006,10.00000015,0.0038138829999999997,0.760168552,0.00019878900000000002,25.04137613,0.008076564,625.6606320000001,0.190897953,1652.1579603,0.49608297700000004,89.9630226,0.077581848,269.25864188,0.21425090500000002,1551.8605507,0.49763857499999997,479.2980119,0.154949376,352.98201140000003,0.113522982,332.69622400000003,0.10599117899999999,1247.8157774000001,0.401842282,54.850046209999995,0.016163144,8.904527578,0.003396082,0.0,0.0,16.000000447,0.005502801999999999,224.2902004,0.07073426499999999,457.85310519999996,0.148043696,50.738220420000005,0.048697636,119.55056155,0.09871603,412.83872510000003,0.132223839,108.88261072,0.0360708,80.1282042,0.025445412,94.16052497999999,0.030961180999999997,352.087091,0.11192360099999998,9.082848169,0.002872024,3.9358873180000002,0.0015011010000000001,0.0,0.0,2.999999991,0.001144165,44.73289858,0.014782948,89.55559621,0.029120390000000003,11.41985767,0.01203357,33.55193444,0.027790694,27.06089393,0.010320707,8.473078395,0.003231533,4.83777675,0.001845071,7.707090204,0.002939394,22.14918728,0.00844744,0.999999998,0.00038138800000000003,0.0,0.0,0.0,0.0,0.91170671,0.000347714,2.9999999460000004,0.001144165,2.9999999460000004,0.001144165,1.632882341,0.001720635,1.838314581,0.0019371070000000002,2866,1862,1145,4916,232,11,1,47,1239,3410,143,477,48153,0,"27,615.40","17,458.90","19,039.40","29,492.90",0,"27,021.20","25,543.20","25,920.90","20,570.70","17,821.00",0,0,"26,948.80",0,"16,314.20","15,382.00","19,473.40","17,685.90","21,159.80","32,319.20"
943,Foard,Texas,48155950100,0,1336,573,0,30,0.0224551,1,1,1,3,1,0,1,6.9,47125,1,1,1,0,0,1,1,1,1336.000005,1336.000005,1080.861683,611.4906539,611.4906539,494.71318489999993,1336.000005,1.000000004,611.4906539,0.457702585,277.9999994,0.208083832,319.0000027,0.238772457,1211.000005,0.9064371290000001,52.99999965,0.039670658,4.999999851,0.003742515,0.0,0.0,2.9999999930000003,0.002245509,63.99999988,0.047904192000000005,187.0000004,0.13997006,36.43352616,0.063583815,60.72254401,0.105973026,1336.000005,1.000000004,611.4906539,0.457702585,277.9999994,0.208083832,319.0000027,0.238772457,1211.000005,0.9064371290000001,52.99999965,0.039670658,4.999999851,0.003742515,0.0,0.0,2.9999999930000003,0.002245509,63.99999988,0.047904192000000005,187.0000004,0.13997006,36.43352616,0.063583815,60.72254401,0.105973026,1336.000005,1.000000004,611.4906539,0.457702585,277.9999994,0.208083832,319.0000027,0.238772457,1211.000005,0.9064371290000001,52.99999965,0.039670658,4.999999851,0.003742515,0.0,0.0,2.9999999930000003,0.002245509,63.99999988,0.047904192000000005,187.0000004,0.13997006,36.43352616,0.063583815,60.72254401,0.105973026,1080.861683,0.8090282059999999,494.71318489999993,0.37029429999999997,226.4863212,0.16952569,264.0160645,0.197616815,977.6962127999999,0.731808543,43.40039035,0.032485322000000004,4.06673167,0.003043961,0.0,0.0,2.0,0.0014970060000000002,53.69834677,0.040193373,146.9652747,0.110003948,29.72903297,0.05188312900000001,49.54838866,0.08647188199999999,514,278,319,1211,53,5,0,3,64,187,33,55,48155,0,"29,584.80","23,006.90","24,854.30","31,046.90",0,"26,368.50","32,293.10","38,991.90","26,780.90","18,174.00",0,0,"31,316.50",0,"22,823.00","20,581.70","23,706.70","32,423.20",0,"20,847.20"
966,Franklin,Maine,207071737406,1,30768,13000,0,1110,0.14679850000000003,1,1,1,3,1,1,6,130.29999999999998,456643,1,1,1,1,1,0,0,1,4101.915848860001,5845.71001886,3669.3538871500004,1877.23597802,2661.48475402,1695.977690145,26762.889880200004,8.212196522,11202.9151172,3.302165677,5469.679232500001,1.6063945819999998,4617.719665500001,1.468939512,26084.290478000003,8.018947752999999,56.843147019,0.014421738,114.07358559099998,0.034364803,8.50930589,0.0014861840000000002,96.512017609,0.030093467999999998,402.66134181499996,0.11288258000000002,236.630096739,0.067018415,606.8367368400001,0.38785587299999996,2130.24737249,1.4568302770000001,23439.9804773,7.501947177,9837.2015103,3.025606688,4855.1350242,1.470266103,3945.5016613999996,1.327854042,22853.538210799998,7.325574295,49.165305628999995,0.013122126000000001,103.98282194900001,0.031925161,7.325735362,0.001280606,81.941394229,0.027709900000000003,344.027012035,0.102335086,204.332811727,0.061267887,490.78657541999996,0.340004283,1860.27506596,1.339686519,449.02904686,0.171575631,184.09368002000002,0.065579391,82.304535125,0.026838975999999997,73.367427954,0.033923385,435.44042177,0.167357957,1.0000000070000001,0.000440723,0.776044065,0.0001996,0.0,0.0,0.205929064,7.46e-05,11.606649844000001,0.00350271,5.691600715000001,0.001485524,9.421489481,0.008456447,41.982165936,0.039044387,16.46708515,0.017649609,2.835392145,0.003039006,3.999999785,0.004287245,1.999999892,0.002143623,16.46708515,0.017649609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2343043470000001,0.00268327,12395,6047,5160,29952,71,132,10,116,487,315,684,2244,23007,"21,032.80","16,244.60","13,408.20","18,996.80","20,575.30","6,759.50","16,953.20","23,512.80","20,242.80","16,605.10","12,077.20","26,406.80",0,"27,291.30","29,502.30","12,595.40","12,889.30","16,282.60","23,260.80","19,217.40","26,601.70"
975,Franklin,Tennessee,423467643803,2,41052,16011,0,1776,0.45325930000000003,1,1,1,3,2,3,4,151.40000000000003,451744,3,3,2,2,2,1,0,3,8088.7479710200005,11165.10833702,4731.1669010000005,2695.8926886769996,4204.195727177,1549.6106725,37769.527322999995,8.432417185,14595.320149000001,3.2702545720000002,8178.6967515999995,1.826551499,6521.7402751,1.445292836,34516.425018,7.688389649,1748.7593246700003,0.3972433249999999,284.164059587,0.060259566,20.739442063,0.004876294,123.48019779200001,0.028019828000000004,1075.95927649,0.253628521,904.31824411,0.22209479599999998,829.0039766,0.49789890499999995,2508.27039274,1.4349637899999999,34164.660413,7.728383757,12854.939018500001,2.9410798910000002,7330.5390602,1.661084927,5823.1991014000005,1.3085218820000002,31590.68812,7.1319760610000005,1300.87555393,0.29519723499999995,235.633892097,0.051877577,16.930636832,0.004178659,107.86470951300001,0.025273332000000003,912.6674879500001,0.21988090300000002,736.21257843,0.18559998700000002,710.07845007,0.43247296,2212.82576634,1.281588927,3357.58107002,1.0636334719999998,1146.282016177,0.361430505,807.144070629,0.257870492,545.291572714,0.1720912,3154.8857744700003,0.997620629,62.084298098000005,0.020314468,2.2500411450000004,0.000737629,4.999999882,0.001644737,20.029456038000003,0.006588247,113.331500288,0.036727757,112.15068934800001,0.036543666,94.313793434,0.081537424,223.929617474,0.190330895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15586,8959,7109,37260,2109,299,23,144,1217,1029,947,2752,47051,"26,152.70","22,775.90","14,957.40","21,183.10","23,126.70",0,"21,676.70","23,225.40","21,918.00","19,615.40","13,954.40","19,275.40",0,"24,056.00","22,350.80","12,021.80","12,669.60","16,796.00","14,735.80","25,904.10","30,812.90"
996,Fulton,Indiana,108299719500,1,20836,8237,0,224,0.0376471,1,1,1,3,1,1,3,94.70000000000002,316127,2,2,1,1,1,1,0,1,2083.29148845,5898.280690449999,1052.792909,1032.8782635,2800.7092061000003,528.9002984,18288.266791000002,5.345248506000001,6926.773799899999,1.977297987,4518.3245354,1.31401879,2949.6534293000004,0.866091531,17623.471831000003,5.157220532000001,138.216050759,0.041081698,78.791938687,0.021190618,4.633176008,0.001438567,65.40397868599999,0.018628120999999997,377.7498121,0.10568896599999998,490.70416423999995,0.131667157,476.35935487000006,0.285204386,907.75494655,0.575220694,13532.666900999999,4.402697692,4837.9873941999995,1.5772886689999999,3399.4912478,1.098185391,2100.6423727,0.694694489,13086.632201,4.260008208,109.544440045,0.035698869,42.827635587,0.014881897000000002,3.026383461,0.001168517,47.317473524,0.015252749999999999,243.31876133999998,0.075687452,304.99561897,0.092668569,245.85766624,0.18538528599999998,521.7537862800001,0.402364221,1030.49857945,0.506086165,503.9779651,0.248032353,272.40929557,0.133136289,161.69033361899997,0.080380958,1005.3706986699999,0.493575105,6.999999996000001,0.003486056,1.00000006,0.000498008,0.999999961,0.000498008,2.14849406,0.001069967,13.97938609,0.006959022,14.99999989,0.007470119,16.174242396,0.019794045,37.336176128000005,0.04573570600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8164,5163,3428,19800,150,101,5,96,684,882,588,1095,18049,"17,303.50","17,213.60","13,665.50","21,321.70","23,593.10",0,"15,944.70","23,967.00","20,649.10","17,359.90","12,676.00","12,494.10",0,"24,199.10","9,594.60","11,689.80","12,049.10","16,487.20","14,289.80","27,699.70","23,644.40"
1016,Garfield,Utah,98034000700,0,5172,1930,0,171,0.07193939999999999,1,1,1,3,1,0,2,27.2,98964,1,1,1,0,0,1,1,1,3096.2977755,3096.2977755,2508.9044166230005,1301.4530334,1301.4530334,1052.955547026,4745.773629,1.8206872660000002,2099.5753835,0.810602329,1230.314819,0.474241885,770.8613792000001,0.297812226,4451.121997,1.709436962,21.999999415999998,0.008689115,60.999999255999995,0.02232802,9.000000006,0.003534619,82.0482296,0.031371724999999996,120.60339880999999,0.045326824,214.11133066000002,0.080261295,129.82884386,0.13199064900000002,137.71579621,0.156825242,3845.6274190000004,1.441997232,1664.8219401000001,0.627702269,967.7676606,0.363788726,587.2885587000001,0.22058344200000002,3586.4569309000003,1.345673788,15.748186278,0.006058987,57.790740189,0.02097789,9.000000006,0.003534619,66.35416351,0.024769256999999996,110.27739315,0.040982691,182.48985242,0.066958191,98.97643866,0.09380697900000001,88.92517347,0.09644080799999999,3096.2977755,1.126755481,1301.4530334,0.47483356600000004,744.7552770499999,0.269967782,493.16014764000005,0.18098377400000001,2885.8739441000002,1.050939675,10.807943689,0.003980635,52.99999928,0.018962433,6.61588786,0.0025316270000000003,50.999998761,0.018309785,88.999999601,0.032031326,158.999998881,0.057076048,88.644766695,0.08102025700000001,59.09519015,0.059522511,2508.9044166230005,0.8979062940000001,1052.955547026,0.376857375,627.8505292479999,0.224749892,410.2186607,0.146768752,2401.769328623,0.8595753140000001,5.2186601580000005,0.0018671410000000001,10.73955363,0.003842416,3.99999994,0.0014311270000000001,36.2186594,0.012958375,50.95821399,0.018231919,85.95821405,0.030754281,73.53054754300001,0.065553658,35.28815497,0.031513776,2191,1379,831,4869,22,61,10,85,125,234,135,156,49017,0,"14,092.40","13,661.40","16,054.20","16,424.90",0,"16,058.90","15,251.60","16,263.80","14,821.80","9,438.20","24,892.80",0,"14,653.20",0,"11,263.80","11,415.00","11,024.00","14,569.20","15,516.30","21,567.90"
1020,Garrett,Maryland,168161002800,1,30097,12057,0,515,0.119126,1,1,1,3,4,4,6,89.9,406885,1,1,1,1,1,0,0,4,4538.212704787,5559.534885787,4490.914978,1470.756939909,1902.869856909,1451.329074,28322.510904000002,6.651295918999999,9864.3918591,2.287807569,6274.3340976,1.4798226900000002,4910.1017929,1.139030277,27709.055063000003,6.49969537,286.40377003,0.076538829,66.818309758,0.014921122000000002,0.0,0.0,39.772350224,0.009081539999999999,220.46141588299997,0.05105906,201.16011679999997,0.050527095999999994,850.19284808,0.45963325899999996,1845.74314,1.05472354,24343.782145,5.874540149999999,8273.0308895,1.9786693759999998,5458.5949137,1.320933291,4158.1462346,0.996558804,23874.106025,5.7545530519999994,200.3089469,0.055781026,53.90287386000001,0.012540493,0.0,0.0,33.888224008,0.007897312,181.57607875300002,0.04376826599999999,175.94932128,0.045445252,640.7372696199999,0.366259906,1524.2075507,0.9034763419999999,47.297726786999995,0.011399532,19.427865909,0.004732649,9.762925381,0.002313732,7.25143499,0.001660715,47.297726786999995,0.011399532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95074898,0.0011352559999999999,3.162064093,0.001842842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10276,6660,5231,29440,301,76,0,43,237,220,931,1937,24023,"24,373.30","17,534.50","14,867.80","22,186.60","23,495.60",0,"20,013.40","23,600.80","23,276.60","17,511.90","13,657.40","26,118.30",0,"25,196.70","27,445.80","12,198.30","12,865.80","18,016.40","17,893.30","25,236.30","29,104.70"
1021,Garvin,Oklahoma,360447133500,2,27576,11069,0,317,0.0835054,1,2,0,3,1,1,5,173.9,455287,2,3,1,2,1,1,0,1,3940.9829448600003,5884.001881460001,1240.5771783999999,1974.9842562039998,2979.608308364,584.56916994,22867.538757,7.2852554199999995,10183.2898701,3.253908618,5601.8598331,1.787559583,4002.488357800001,1.275800598,18787.4114931,6.039445293000001,525.456268873,0.153319512,73.05559316099999,0.020644187,6.000000163,0.0023468430000000004,1806.9726026699998,0.5816178750000001,1668.6427972200004,0.48788171099999994,1286.2579462400001,0.368034263,492.81651619999997,0.329335983,1174.79834091,0.913569405,17223.625049,5.431456197000001,7425.88464024,2.3436707869999998,4202.941201539999,1.336877772,2922.03126153,0.9163456430000001,14385.939598000003,4.572282894000001,256.53265904799997,0.06884211700000001,56.948949670000005,0.015889419999999998,2.0000000140000003,0.0008502360000000001,1385.8475255300002,0.441376559,1136.35631676,0.332214974,841.6467660599999,0.243845198,310.527747814,0.207510029,797.5742585999999,0.604683097,2700.4057664600005,0.836647361,1390.415086264,0.43072628,724.7816511649999,0.22495904299999997,470.92125744199996,0.145629895,2199.8576537010003,0.6816673249999999,8.344961871,0.0025880060000000003,9.0,0.002786378,0.0,0.0,341.6414818959999,0.105794221,141.561677954,0.043811411,63.58675948,0.019686303,54.600343815,0.043057156,148.00578994499998,0.116693381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11987,6733,4758,22462,705,103,7,2156,2143,1713,556,1390,40049,"21,141.90","21,765.20","14,863.20","21,753.80","21,006.80",0,"19,504.60","23,291.60","21,814.40","20,128.50","14,744.70","18,998.60",0,"24,559.30","16,201.90","13,001.10","13,361.00","15,481.80","21,607.50","27,110.90","28,127.10"
1031,Geneva,Alabama,6366302100,1,26790,10920,0,229,0.0410437,1,1,1,3,1,1,5,134.20000000000002,275868,1,1,1,1,1,0,0,1,2243.087077542,3204.554144542,2234.796429,862.154780542,1309.6112826419999,857.9385409,22198.592434000002,5.143897337,9890.8938576,2.2219311740000003,5000.9694455,1.1519532430000001,3649.8813344000005,0.8456946949999999,19323.25081,4.485565466,1922.5731651,0.44030784700000003,52.147363428000006,0.011718143,7.9999999399999995,0.0022339649999999996,195.86502126800002,0.044996944999999997,696.75607295,0.15907496999999998,789.9831159800001,0.178554554,397.82401816999993,0.21630959300000002,1599.2225065,0.8769303230000001,18215.69801,4.358265326,7673.1470375,1.790030925,4069.0273298,0.966930009,2933.3214427000003,0.7065379599999999,16340.921315,3.896541697,1173.4222236,0.294378641,39.160125814,0.009188090999999999,7.837361416,0.0022039129999999996,168.600143081,0.039523881,485.75684558,0.116429104,575.3363998099999,0.134667669,253.36257791,0.147841858,1278.7268454,0.7239066649999999,8.290648542000001,0.001626255,4.216239642,0.000827038,1.7600185419999999,0.000345237,0.11820210699999999,2.3199999999999998e-05,6.8786568720000005,0.001349285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411991686,0.00027697,0.0,0.0,0.200467032,9.51e-05,0.849520136,0.000402807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500,5991,4674,23127,2539,67,8,224,825,920,636,1995,1061,"21,206.40","20,050.40","13,502.50","17,748.90","18,214.80",0,"17,153.10","18,415.30","18,084.80","17,369.00","12,702.40","24,151.50","5,100.60","20,807.20","13,076.40","11,146.80","11,403.80","15,205.40","17,503.80","25,788.20","25,369.70"
1033,George,Mississippi,140199751006,1,22578,7982,0,564,0.1973298,1,2,0,3,1,2,3,91.9,274268,2,3,0,1,0,2,0,2,2489.47424138,3735.9723109799997,246.14578939999998,865.1719538499999,1563.28011285,126.1719686,21130.946158,4.512379287,8197.3594622,1.776461715,5679.2997876,1.1964466790000001,2577.4226258999997,0.5446481430000001,19311.663994000002,4.05298743,1347.5383713400001,0.358684545,44.25116072,0.009368643,0.0,0.0,66.996852319,0.013928512,360.49578174,0.07741013799999999,423.57700034,0.095450828,418.21796743999994,0.272031525,1039.9087439199998,0.665263116,19385.147674399996,3.971866741,7323.1507827000005,1.492266482,5345.60447878,1.0985600660000001,2343.59503473,0.47538859699999997,17990.8712796,3.6530751420000005,961.19886224,0.22811642799999998,31.599551405000003,0.007109803,0.0,0.0,65.99999979,0.01375608,335.47798409800004,0.069809287,390.34164426999996,0.085499802,369.690240501,0.228160952,945.97559351,0.570812238,2243.32845198,0.46327522900000007,738.99998525,0.141464796,633.9749974,0.133080444,257.25535269,0.050857748999999994,1924.16330203,0.366923083,280.55706202700003,0.087854345,1.000000046,0.000155039,0.0,0.0,6.871030932,0.001068296,30.737061895,0.00727446,35.10558073,0.00897585,36.118584237,0.027578122999999996,134.581909839,0.07980089700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640,6060,2879,20266,1829,47,0,69,367,453,431,1092,28039,"28,853.70","24,173.80","13,172.70","26,013.60","23,447.90",0,"19,294.20","25,897.70","23,483.80","19,413.60","15,643.40","21,561.90",0,"25,970.50","40,676.30","13,022.20","12,691.20","16,423.00","18,309.50","17,177.50","23,594.40"
1035,Gibson,Indiana,126357352406,2,33503,13255,0,738,0.16568149999999998,1,1,1,3,0,0,2,80.6,416782,1,2,1,2,1,0,0,0,1380.07207465,4611.70981375,934.8516459,507.41711529299994,1792.7870024929998,360.84573379999995,24797.829268999998,5.370707714,7389.7851199,1.6492089029999997,6007.1035833,1.2956657050000002,3814.7317872000003,0.8402731590000001,23810.773198,5.136134459,368.050548027,0.093225643,119.56971616500002,0.025776319,2.000000007,0.000509734,55.550117903,0.012702795999999999,441.88571604000003,0.102358769,262.59518169,0.060592278000000006,345.34008484,0.195397526,825.5457795400001,0.469021884,17841.9997939,3.939909406,4855.303197499999,1.1099656500000001,4300.99517714,0.941666203,2725.13567521,0.619624049,17323.9138526,3.8174755449999997,175.91565502200004,0.04342616,59.924717819,0.014849265,0.582627892,0.000124201,34.19107886700001,0.008089339999999999,247.47188848499997,0.055944916,152.43479667399998,0.035051803,199.324300818,0.116528005,513.9848440999999,0.294690131,445.22042875,0.11289486,146.571381493,0.036706452,99.370217599,0.025009666,55.8882167,0.014394403,434.53128398999996,0.110195332,1.022821981,0.000255015,0.0,0.0,0.0,0.0,1.0,0.000248385,8.666321924,0.002196129,14.99879939,0.0037254840000000003,6.078098245,0.004044024,13.005846983,0.008689174000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10300,8145,5122,31986,597,156,3,72,689,441,546,1146,18051,"20,775.20","22,998.50","15,555.40","22,107.20","25,182.70",0,"20,857.90","24,812.40","23,235.10","18,279.30","14,696.20","22,772.20",0,"28,954.80","12,814.00","12,329.50","13,301.30","18,466.60","18,906.50","32,550.80","31,425.00"
